	highly_variable	highly_variable_rank	means	variances	variances_norm
SMIM30	True	10633.0	0.02261293417779619	0.024540108484351796	0.9824797677476703
PPP1R3A	True	11678.5	0.00022354303686997098	0.0002299402585690917	1.0044563574143168
FOXP2	True	6740.0	0.005087804803658419	0.005447261794850832	0.9954583117569508
MDFIC	True	12624.5	0.02703965663392788	0.029152460744784822	0.9763220848154959
TFEC	True	4736.0	0.006687073595996608	0.007113248514126722	1.0033725737664505
TES	True	14326.0	0.05655676027991109	0.06735836756743428	0.9594705949272876
CAV2	True	4061.5	0.019931533590781845	0.022749917747990157	1.0194560575586045
CAV1	True	1895.5	0.03663130190200037	0.044938381041173855	1.0440990826709515
MET	True	1420.5	0.042729947737051396	0.05774038108723448	1.0618872695774497
CAPZA2	True	10257.5	0.033113629665686	0.03708384932836513	0.9773133436775866
ST7	True	8611.5	0.008034407030087554	0.008497532019554286	0.9885206571255779
WNT2	True	2821.5	0.00892324786831319	0.01018736267880589	1.0360594012858289
CFTR	True	1054.5	0.06229882831460824	0.10076317034931452	1.085540549086606
CTTNBP2	True	5470.5	0.005234601784054451	0.00569991359715596	1.0004956582549032
LSM8	True	9759.5	0.04515358572081967	0.05379720202563993	0.9846325379610147
ANKRD7	True	7847.5	0.0006784400985870667	0.000707984017945503	0.9965309021917903
KCND2	True	5218.5	0.0007884138499479453	0.0008284590873204316	1.001610661873669
TSPAN12	True	3563.0	0.021915896488787327	0.02566890066815646	1.019943108092983
ING3	True	9467.0	0.007217228906953899	0.007555194913694438	0.9881112074197336
CPED1	True	5522.0	0.013993942888783558	0.01520483607586899	1.0026953292940342
WNT16	True	12765.5	0.00021833571155186848	0.00022399132990294003	0.9931548729361802
FAM3C	True	14837.5	0.06515752593031036	0.07893433748962156	0.9511484178386153
PTPRZ1	True	5092.5	0.0005130455277692402	0.0005442742993178516	1.0109067735667305
AASS	True	9444.0	0.009729391421129913	0.010277960298728132	0.9874859432425105
CADPS2	True	6584.5	0.023890836607645766	0.026348747392811275	0.9962460247338477
RNF148	True	5027.0	0.00048775280479559945	0.0005098320737141543	1.0018619811077136
TAS2R16	True	12611.0	0.00023346175176159475	0.00024208615291702412	0.9964811677143111
NDUFA5	True	8296.5	0.025285035969599634	0.027745304769220214	0.989893264116013
WASL	True	9522.5	0.04590058893609508	0.05339306376341042	0.9866772330677979
HYAL4	True	12149.5	0.0004640718729918477	0.0004784866740783519	0.9943319634621498
SPAM1	True	8260.0	0.0004677913910762066	0.0004846824055715251	0.9920575458138501
TMEM229A	True	11604.0	0.00023804915739897075	0.0002466713961110938	1.0042573990466594
SSU72P8	True	11817.5	0.00016093114911659587	0.00016660853200130515	0.9998452821514583
GPR37	True	6665.5	0.0007741556972912361	0.0008149671159629479	1.0066014523743585
C7orf77	True	9732.0	0.0003906733827938317	0.0004014313932536385	0.9938050712470525
POT1	True	10153.0	0.006947191894029442	0.007287247010325613	0.9831587928792944
GRM8	True	5109.5	0.00415606552352651	0.0045444686453991875	1.0057113059937035
ZNF800	True	9835.0	0.03014272658777238	0.0334049663752342	0.9829764989861186
GCC1	True	7357.0	0.009884123373439243	0.010531572240556893	0.993620172498226
ARF5	True	9427.5	0.03183361950892195	0.03660087175464162	0.9865550096303256
FSCN3	True	7768.0	0.0002557788602677483	0.00026736796058937857	1.0100252405967372
SND1	True	13552.0	0.08057505237391423	0.10446102232679237	0.9697982111555988
LRRC4	True	9264.5	0.0007876699463310736	0.000821517158490044	0.9917449598128961
LEP	True	13025.0	0.00027474840249797875	0.0002831038585715145	0.9817140790079754
RBM28	True	7136.0	0.018539937891487026	0.020242689954249486	0.9949019689958319
PRRT4	True	12532.0	0.0003492627481213024	0.00036005139467545243	0.9936646199339806
HILPDA	True	3024.0	0.01321061238021757	0.016007245131184376	1.0578132404557532
FAM71F2	True	10827.5	0.001532689418628165	0.0015888608966279983	0.9833458068004853
FAM71F1	True	10001.0	0.00022602271559287693	0.00023762614878439616	1.021830575029647
CALU	True	16366.5	0.11230812091062234	0.1417895545320812	0.8950279922725329
CCDC136	True	9656.5	0.003848585361886173	0.004024461545358499	0.9874552045110475
FLNC	True	3108.5	0.011088007393410081	0.012840694063499615	1.029053602346145
KCP	True	8194.0	0.0016115432020165738	0.001692511513330778	0.9936413581053863
ATP6V1F	True	9888.0	0.019357239998556826	0.02084750621044854	0.9832461806469522
ATP6V1FNB	True	8133.0	0.001891870881641091	0.0020913776529115197	1.0028220672505181
IRF5	True	9509.5	0.00345741604334776	0.003598954876811431	0.9865242473826298
TNPO3	True	11617.0	0.04470414395229297	0.051983903788451816	0.9766470255293266
AC011005.1	True	6426.5	0.00026111016952199605	0.00027294448271204813	1.0233507546759462
TSPAN33	True	4281.5	0.015214688724070155	0.01697686576917483	1.0111191051274855
SMO	True	9036.0	0.005232742025012271	0.005502922564934656	0.9893066328791514
AHCYL2	True	1737.5	0.0342774668742819	0.04448301315292031	1.0633707196356494
STRIP2	True	3578.0	0.0062913168718208195	0.006850331496879721	1.016150950013962
SMKR1	True	6730.0	0.0013881241490827482	0.0014516609586968383	0.9934712259212098
NRF1	True	9423.0	0.011381353386329854	0.012016304621525978	0.9850313466049369
UBE2H	True	11688.0	0.034906933318091575	0.038640858460651364	0.975908217137541
ZC3HC1	True	8819.0	0.010275540659849947	0.010878151515975699	0.9872368394132047
KLHDC10	True	10084.0	0.014871873140628407	0.01598799324743497	0.986024524883544
TMEM209	True	8778.5	0.015362105624146914	0.016481505768321816	0.9904567737512072
SSMEM1	True	12200.5	0.00025317519760869705	0.00026129407210987	0.9884598977304663
CPA2	True	12195.0	0.00026185407313886785	0.00027046441464666194	1.001557249133659
CPA4	True	8621.0	0.00032471392876453356	0.0003449418979240829	1.014426861042948
CPA5	True	9885.5	0.00014766486794904905	0.0001545861826261627	1.0098644702683262
CEP41	True	9605.0	0.0043415454919998745	0.004529006306010573	0.9889476022192768
MEST	True	3483.5	0.019953602731415707	0.023207282202006328	1.0183215112552304
COPG2	True	7012.5	0.019683937670299686	0.021653913514695557	0.9938363568599969
TSGA13	True	10947.5	0.00012447987188987845	0.00013066358965882377	1.0206750020594868
KLF14	True	9453.5	7.984565487757145e-05	8.355880799327744e-05	0.9960527357353813
MKLN1	True	12176.5	0.03575299969834708	0.03967634968718688	0.9760938686387436
PODXL	True	1247.5	0.019367530665256885	0.023820366848027942	1.0877611955818731
PLXNA4	True	4476.5	0.0033843895049581797	0.003640245230298102	1.0114610883849495
CHCHD3	True	3702.5	0.04199509494751822	0.04965553209075952	1.0139936056670016
EXOC4	True	10492.5	0.03736702257908656	0.04200304783957709	0.9785662092605796
LRGUK	True	10354.0	0.0013732460767453126	0.0014251694769431967	0.9852735460178513
SLC35B4	True	9992.0	0.007644353566974449	0.008033748398930096	0.985436643679899
AKR1B1	True	3515.5	0.03926496867359877	0.04900800688493835	1.043832100453012
AKR1B10	True	3282.5	0.0019428282793968082	0.0021637128582345	1.02223802348995
BPGM	True	9467.0	0.014884891453923663	0.01584837188694885	0.9850699030632298
CALD1	True	16079.5	0.18453223526547005	0.3151669989993536	0.9609669976091478
AGBL3	True	7890.5	0.0005564399054200942	0.0005791913639852007	1.0031564556390233
CYREN	True	9722.0	0.02137929401315048	0.023224604374345786	0.98672436048556
TMEM140	True	10079.0	0.005662098395883435	0.005963060629448767	0.983680416579628
WDR91	True	9378.0	0.005097847502486188	0.005327762958088499	0.9881648162997667
CNOT4	True	12422.5	0.022591113005034615	0.024223943941815897	0.9758362367925367
NUP205	True	5050.0	0.03843266451025539	0.04570365904195698	1.0083392519270638
STMP1	True	9394.5	0.04213296508451179	0.04975626280223453	0.9857125658674725
FAM180A	True	7880.0	0.0016315046157359668	0.0017084407072492835	0.9916860695610501
MTPN	True	10931.0	0.0243789613642498	0.02665089154713964	0.9809386733370135
CHRM2	True	8402.0	0.0012526097068759382	0.0013227035548841533	0.992315285251469
PTN	True	6517.5	0.0034524566859019477	0.003657509570460622	0.9998905797955849
DGKI	True	7620.5	0.0011220546221149402	0.001171381206719665	0.9993957231841116
CREB3L2	True	12311.0	0.034638508096337006	0.038085852469828936	0.9710974009773887
TRIM24	True	6533.5	0.017758095190154782	0.01954501928992027	0.9989070505983816
ATP6V0A4	True	9238.0	0.00026507765547864555	0.0002749261382932601	0.9985005930508394
KIAA1549	True	6694.0	0.005617588162807274	0.005968894000904013	0.9974196311312448
ZC3HAV1L	True	7817.5	0.008057344058274433	0.008578372410804077	0.9917959139442241
ZC3HAV1	True	12240.5	0.03249494982432096	0.03538023380900318	0.973850916470753
TTC26	True	7787.0	0.0054588887245412936	0.005749712430178087	0.9914756800299349
UBN2	True	7722.0	0.016952323589146497	0.01838237007667862	0.9925046749808589
FMC1	True	6825.0	0.013722666036497647	0.014777171281400723	0.997459370556785
LUC7L2	True	15132.0	0.0726376007818923	0.08646880282250931	0.9504046521928132
CLEC2L	True	11115.5	0.0002319739445278512	0.00024134294168660185	0.9940011211732347
HIPK2	True	12898.0	0.03841729050217338	0.042176009305847084	0.9673908936625344
TBXAS1	True	8020.5	0.0052272867318218785	0.0054930609113439935	0.9914779878099172
PARP12	True	8667.0	0.027121610015719923	0.02995478561779359	0.9909137249608377
KDM7A	True	8990.0	0.022439480651128916	0.026417229022584185	0.9854605601559548
SLC37A3	True	7753.0	0.02806921923967843	0.031502995102566	0.9912881512913855
RAB19	True	12995.5	0.0010588228146808387	0.0010872100205271086	0.9724346032770261
DENND2A	True	4916.0	0.004812808433288149	0.005238963742410524	1.0076932004805645
ADCK2	True	6967.0	0.01742990971117818	0.018900816364019753	0.9959072276374069
NDUFB2	True	6644.5	0.058504423932817566	0.07251628640471307	0.9995925291595558
BRAF	True	10071.0	0.013847641844132107	0.014681977535356595	0.9848542489647023
TMEM178B	True	6919.0	0.003517176300569793	0.003831131966373747	0.994431811092085
AGK	True	9603.0	0.008981024382556898	0.009460030244248475	0.9873008302907039
DENND11	True	8270.0	0.04373087005355238	0.05171637306026256	0.989802469824477
SSBP1	True	5716.0	0.03024798894955974	0.03476379679525572	0.9985546272768498
TAS2R4	True	7746.5	0.006082403939415994	0.006441909728219755	0.9902536529616883
MGAM	True	8104.0	0.0013539045827066461	0.0014232384808936817	1.0003433591745665
OR9A4	True	12569.5	0.0003529822662056613	0.0003660000123349293	0.9899186057914281
CLEC5A	True	1370.0	0.005231006249906237	0.005988213913889452	1.0606747245305574
TAS2R38	True	9161.5	0.0008061435528167229	0.0008402092916821133	0.9938238612694661
MGAM2	True	2477.0	0.010504662973846456	0.012536015096890717	1.0330394199347
PRSS1	True	9920.5	0.00045241738299418974	0.0005005664986646252	1.013646650507432
TRBC1	True	1920.0	0.03383087673628654	0.04053032124481786	1.0339842665712695
TRBC2	True	2364.0	0.07348689074448758	0.09332946063585945	1.0137703755360488
EPHB6	True	6733.0	0.0037627884780736267	0.004021890994857015	0.9998680751642566
TRPV6	True	11947.5	0.0007483670385730144	0.0008229413526841501	0.9934218713399584
KEL	True	13182.0	0.0004127425234276946	0.0004224909343107619	0.983442665539946
TAS2R39	True	6667.5	0.0003791428767323191	0.0004003244140621299	1.0117419669148797
TAS2R40	True	9952.0	0.00034269159950560163	0.0003549725995986598	0.9933660004368641
GSTK1	True	16302.5	0.14127523181586502	0.20072926855099552	0.9143568359455291
CASP2	True	6798.5	0.04303817180230861	0.05010827376360476	0.9946497415248903
FAM131B	True	6496.5	0.0018344663192058183	0.0019421909001161768	0.9998340373010658
ZYX	True	16344.5	0.11647757669925254	0.14646662168861807	0.891580267628352
EPHA1	True	3943.5	0.014066721459300846	0.015723402472997975	1.0117110161709089
TCAF1	True	8838.5	0.018455008895227498	0.019954345628319096	0.9878218164555027
OR2F1	True	12970.0	0.00026135813739428665	0.00026922483461115816	0.9987747622306935
OR6B1	True	9919.5	0.0002643337518617738	0.0002759184037365082	1.0191884049183042
OR2A5	True	11874.0	0.0002410247718664579	0.00024890168169891384	0.9928319085745063
OR2A2	True	12840.5	0.00022081539027477443	0.0002247341446582656	0.9782727499103766
ARHGEF35	True	7007.5	0.010086589141164514	0.01094498281917309	0.9974014407337517
ARHGEF5	True	4133.0	0.02077474834050601	0.023416722852234045	1.008852812947556
TPK1	True	8795.0	0.00779511803332713	0.008223843767699782	0.9883245675558407
CNTNAP2	True	7005.5	0.0020283771953370634	0.002156182056681035	0.9990300305632234
CUL1	True	10966.0	0.03082488620444381	0.03429920759275874	0.9805745787128851
EZH2	True	2748.0	0.030822654493593192	0.035705075214564605	1.0234898039680016
PDIA4	True	6188.0	0.030274893463703267	0.034226433801801626	1.002715900162664
ZNF786	True	8198.5	0.0047508164652155	0.00497844640851793	0.9907335083231282
ZNF425	True	10567.0	0.0005202365960656673	0.0005345961206962578	0.9870563716827688
ZNF398	True	7902.0	0.012723975430847278	0.013601558887099454	0.9918393900786567
ZNF282	True	8499.0	0.024726364353328926	0.027365337522042725	0.9927251364005567
ZNF212	True	7470.0	0.00920431945155458	0.009743984265513553	0.9915586666965174
ZNF783	True	9702.5	0.020622744034791876	0.022341131489160945	0.9845608938128478
ZNF777	True	7074.0	0.005369496306580534	0.005657568458229139	0.9927521620884631
KRBA1	True	11313.5	0.0014644982537482514	0.0015196342655223849	0.9858951358211826
ZNF467	True	7271.0	0.0028237341457091453	0.0029615661472769997	0.9918135711005583
SSPO	True	11779.0	0.00039575672417578887	0.00040750260918478456	0.9862831395659996
ZNF862	True	9047.5	0.009431705990445054	0.01001499105603267	0.988336807459514
ATP6V0E2	True	9218.0	0.0022846519913493927	0.0023714287312666953	0.9859261077342829
ZBED6CL	True	7113.5	0.009414596207257002	0.009980845973695337	0.9931284150338483
LRRC61	True	7678.0	0.006256105433955555	0.006607764764741449	0.9914165958970952
RARRES2	True	7429.5	0.012911811094107403	0.013930880320876488	0.995993828890332
REPIN1	True	4211.0	0.04040004160900897	0.04875082286186527	1.0104511127509261
ZNF775	True	9658.0	0.003005370612162006	0.0031277617197517835	0.9844145443865921
AC073111.4	True	9047.5	0.010899055874724646	0.011553431714006293	0.9892171457119515
GIMAP8	True	6170.5	0.008696729216975731	0.009264573895154764	0.9970082660411377
GIMAP7	True	6836.5	0.015284987615864538	0.01647543830270198	0.9948036294976863
GIMAP4	True	7288.0	0.02495933016934594	0.027218743929036397	0.9885065934332459
GIMAP6	True	6904.5	0.009900985188755004	0.010512641034941353	0.9917426919989287
GIMAP2	True	10710.5	0.010974562091837134	0.011473050310440805	0.981669473447048
GIMAP1	True	8564.5	0.005070075100789642	0.005324821763015019	0.9925173723485231
GIMAP5	True	7525.5	0.009918466923751491	0.010541926720901429	0.9934102194756954
TMEM176B	True	16232.5	0.13193143043614697	0.19884777162918207	0.91979035486118
TMEM176A	True	15152.5	0.09398341913228354	0.14008758756720852	0.9518060712484578
AOC1	True	1475.0	0.02124700315328345	0.026924345280008453	1.0632927017037417
KCNH2	True	9084.5	0.00264222166319243	0.0027971636952841103	0.9893252415916027
NOS3	True	5508.0	0.0012714552651700234	0.0013819203162899639	1.0011922188354656
ATG9B	True	7607.0	0.0011916096102924521	0.0013136778401047764	1.021033193037724
ABCB8	True	6532.5	0.022012727942916803	0.024163325326124266	0.9978526123421714
ASIC3	True	8086.0	0.0012165303814576569	0.0012648921344453625	0.98995360383349
CDK5	True	7610.0	0.008144504765384577	0.008626925778490507	0.9917031587795401
SLC4A2	True	7244.0	0.03149452344356456	0.03611785538268171	0.9970202478061154
FASTK	True	8944.0	0.03390080367627249	0.03770470211015732	0.9876749590282667
TMUB1	True	8109.5	0.03147704170856807	0.03538955864825613	0.9939365695556935
AGAP3	True	7829.0	0.018302880605577217	0.019812272657616196	0.991779976003577
AC021097.2	True	9477.0	0.00045700478863156576	0.00047068219446003807	0.9973029463587115
ABCF2	True	7551.5	0.01723463501174934	0.01868949770269166	0.9931178028848848
CHPF2	True	10880.0	0.027357179494395988	0.029930793520522074	0.9828004060514569
SMARCD3	True	9127.5	0.00726335093119995	0.007643547517146673	0.9883304901630201
NUB1	True	11059.0	0.03981421751072244	0.04477242735979731	0.9807532283900923
WDR86	True	6695.5	0.001519795089269054	0.0016040262984585993	0.995287112604079
CRYGN	True	12343.5	0.0002659455430316626	0.0002740577897641574	0.9994242473750864
RHEB	True	6945.5	0.021383881418787856	0.024033403485939898	0.9949959567291541
PRKAG2	True	8557.5	0.012722487623613533	0.01356390562527469	0.9885249286558322
GALNTL5	True	9913.5	0.000318638715893414	0.00032994374829523976	0.9910027757889711
GALNT11	True	11969.0	0.02840558765844062	0.031236402807534463	0.9785709455977905
KMT2C	True	16261.5	0.07876426698651216	0.09200313357006117	0.917870813799596
XRCC2	True	4615.0	0.006897226367762887	0.007472550857864966	1.0101370331465305
ACTR3B	True	8619.5	0.004261327885313867	0.004510230927620867	0.990401559795454
DPP6	True	7231.0	0.0008016801311154922	0.0008456717619448876	0.9996399524285862
PAXIP1	True	5527.0	0.012599123607148963	0.013555250925932622	1.0016425314080455
INSIG1	True	3846.5	0.014915267518279261	0.017955317835035758	1.0253184391386192
RBM33	True	16238.5	0.0810016810981902	0.09398747981519026	0.9126415233841821
SHH	True	5912.5	0.003699184718831089	0.004032408304535451	1.0080976547612566
RNF32	True	7899.0	0.002163519685735437	0.0022729043713621768	0.9981146275249282
LMBR1	True	7553.5	0.036913241372794774	0.042511365397944256	0.9899283565272611
NOM1	True	6066.0	0.016436426430845915	0.017909486679720837	0.9953306574171819
MNX1	True	6235.5	0.004882983341146388	0.005227372753298257	1.001230094535988
UBE3C	True	11990.0	0.06668376818425897	0.08200678796664357	0.9783156089696332
DNAJB6	True	9862.5	0.011491079169818442	0.012200390772665864	0.9851619775522752
PTPRN2	True	2700.5	0.016688981708773885	0.020284216214138732	1.0321129537819176
